log2FoldChange,pvalue,gene_id,symbol
0.278252478,0.645392915,ENSG00000254256,NA
-0.260709058,0.387094749,ENSG00000254270,NA
0.00752728,0.982729627,ENSG00000254285,NA
0.113773668,0.833588294,ENSG00000254294,NA
0.189304572,0.08088872,ENSG00000254332,NA
-0.181782739,0.685240151,ENSG00000254336,NA
0.037807923,0.890444163,ENSG00000254373,NA
-0.29279228,0.169305502,ENSG00000254387,NA
-0.3015753,0.529990289,ENSG00000254398,NA
-1.277106744,0.005277372,ENSG00000254428,NA
-0.180409662,0.503462405,ENSG00000254449,NA
-0.647253387,0.202199968,ENSG00000254454,NA
-0.346140679,0.027889324,ENSG00000254470,AP5B1
0.485858172,0.427466985,ENSG00000254473,LOC105376114
0.542315786,0.130732557,ENSG00000254481,NA
0.566676045,0.135697552,ENSG00000254502,NA
1.154503397,0.025335634,ENSG00000254505,CHMP4A
-0.261389548,0.617872977,ENSG00000254510,NA
-0.276441611,0.484034793,ENSG00000254512,NA
0.262669388,0.490480085,ENSG00000254531,FLJ20021
-0.417561983,0.123350687,ENSG00000254535,PABPC4L
0.356197492,0.434890465,ENSG00000254551,NA
0.140039944,0.746651595,ENSG00000254554,NA
1.200657785,0.00421236,ENSG00000254584,LOC100506675
0.491105902,0.311338204,ENSG00000254589,NA
0.030946317,0.839459206,ENSG00000254598,CSNK2A3
0.043247086,0.737552846,ENSG00000254612,NA
0.676508431,0.081786664,ENSG00000254614,LOC728975
0.109482129,0.738652225,ENSG00000254615,NA
0.276243548,0.562449027,ENSG00000254629,NA
-0.581883043,0.002551157,ENSG00000254634,SMG1P6
0.575315312,0.001060187,ENSG00000254635,NA
-0.092865837,0.728951369,ENSG00000254667,NA
0.426432964,0.000263144,ENSG00000254681,PKD1P5-LOC105376752
-0.428442067,0.080775081,ENSG00000254685,FPGT
-0.828562496,0.008127094,ENSG00000254701,NA
0.33260381,0.521462121,ENSG00000254702,NA
0.057611977,0.866823927,ENSG00000254708,NA
-0.194019472,0.631878599,ENSG00000254712,NA
-0.326515131,0.600348254,ENSG00000254719,NA
-0.431063284,0.204088236,ENSG00000254726,MEX3A
0.208738557,0.543167834,ENSG00000254748,NA
-0.197035903,0.384113035,ENSG00000254759,NA
-0.678305379,0.197920023,ENSG00000254837,LOC100287896
-0.104478241,0.815679121,ENSG00000254838,GVINP1
-0.063598969,0.683970572,ENSG00000254851,NA
0.286121597,0.076784981,ENSG00000254852,NPIPA2
0.85266723,5.29E-07,ENSG00000254858,MPV17L2
0.155157119,0.195831008,ENSG00000254893,NA
0.179293927,0.391570197,ENSG00000254901,BORCS8
-0.459896058,0.426866494,ENSG00000254910,NA
0.786562892,0.175435193,ENSG00000254912,NA
-0.218116921,0.128985663,ENSG00000254986,DPP3
1.665381731,2.81E-05,ENSG00000254995,STX16-NPEPL1
0.132020997,0.813446352,ENSG00000254996,ANKHD1-EIF4EBP3
0.06124901,0.631087664,ENSG00000254999,BRK1
-0.733573408,0.077827804,ENSG00000255014,NA
0.077367097,0.815854908,ENSG00000255040,NA
-0.808156103,0.014062411,ENSG00000255042,LOC441601
-0.20054607,0.250331886,ENSG00000255059,NA
0.475703893,0.191849939,ENSG00000255063,NA
0.068219857,0.904585382,ENSG00000255074,NA
0.253324294,0.691539748,ENSG00000255090,NA
-0.251467293,0.451331285,ENSG00000255107,NA
-0.089633746,0.542085293,ENSG00000255112,CHMP1B
-0.536931144,0.116827645,ENSG00000255141,NA
0.085514747,0.858433041,ENSG00000255150,EID3
0.792769864,0.164014052,ENSG00000255198,SNHG9
-0.525997899,0.10872871,ENSG00000255200,NA
0.408147412,0.017407756,ENSG00000255213,NA
-0.165902634,0.663306166,ENSG00000255220,NA
0.594617472,0.328560646,ENSG00000255224,NA
-0.297180135,0.024310678,ENSG00000255248,MIR100HG
-0.892915457,0.083411887,ENSG00000255284,LOC171391
-0.390306908,0.149742326,ENSG00000255291,NA
-0.155697879,0.664260797,ENSG00000255293,NA
-0.23233699,0.03315163,ENSG00000255302,EID1
-0.171135558,0.673455818,ENSG00000255310,NA
0.266516985,0.624397926,ENSG00000255320,NA
0.082352923,0.811689831,ENSG00000255353,NA
-0.081057888,0.87972357,ENSG00000255361,NA
-0.163430173,0.739412753,ENSG00000255387,NA
-0.655389409,0.01412082,ENSG00000255397,NA
-0.596081501,0.000364126,ENSG00000255399,TBX5-AS1
-0.228735353,0.38078938,ENSG00000255455,LOC103611081
-0.007839033,0.967912449,ENSG00000255495,NA
-0.549693247,0.175858951,ENSG00000255500,NA
0.358059866,0.498287065,ENSG00000255508,TUT1
0.092618185,0.816806852,ENSG00000255524,NPIPB8
0.735914222,2.89E-06,ENSG00000255529,POLR2M
0.250456446,0.645100026,ENSG00000255532,NA
0.274176339,0.604916528,ENSG00000255562,NA
-0.013026309,0.982940459,ENSG00000255622,PCDHB17P
-0.7468527,0.126797848,ENSG00000255624,NA
0.611979714,0.000182222,ENSG00000255633,NA
0.009483884,0.961077796,ENSG00000255642,NA
1.054854637,2.41E-15,ENSG00000255717,SNHG1
0.577486772,0.006228163,ENSG00000255725,NA
-0.286694067,0.547256148,ENSG00000255734,NA
-0.431848207,0.038566911,ENSG00000255737,AGAP2-AS1
1.109268856,0.000204889,ENSG00000255769,NA
0.741842211,2.64E-08,ENSG00000255823,MTRNR2L8
0.638753586,0.012737789,ENSG00000255836,NA
-0.105513973,0.790122379,ENSG00000255867,DENND5B-AS1
0.078424219,0.85857742,ENSG00000255874,LINC00346
-0.26341716,0.380906123,ENSG00000255883,NA
0.610308328,0.033948488,ENSG00000255909,NA
-0.439291632,0.397424837,ENSG00000255964,NA
-0.116043616,0.693545576,ENSG00000255967,NA
0.127841466,0.696502106,ENSG00000255977,NA
0.615208155,0.297139774,ENSG00000255986,MT1JP
0.105988901,0.535641124,ENSG00000255993,NA
0.45236078,0.0595383,ENSG00000256043,CTSO
-0.165124284,0.662491296,ENSG00000256045,MTRNR2L10
0.425576087,0.026293532,ENSG00000256053,COA8
-0.225584567,0.525443661,ENSG00000256060,TRAPPC2B
-0.223961132,0.647284952,ENSG00000256075,NA
0.617780692,0.347839839,ENSG00000256079,NA
-0.157776183,0.543243602,ENSG00000256087,ZNF432
-0.072552498,0.879273033,ENSG00000256091,NA
-0.036229527,0.937430358,ENSG00000256103,NA
-0.288133971,0.583478537,ENSG00000256148,NA
1.270602805,2.07E-25,ENSG00000256167,NA
-0.736415225,0.085480204,ENSG00000256211,NA
0.658592559,0.220129451,ENSG00000256222,MTRNR2L3
-0.423130379,0.250943581,ENSG00000256223,ZNF10
0.703696084,0.002613215,ENSG00000256229,ZNF486
-0.162798464,0.460060638,ENSG00000256235,SMIM3
-0.018657101,0.905609329,ENSG00000256238,NA
-0.400743306,0.359373371,ENSG00000256268,LINC02454
-0.104135261,0.581732586,ENSG00000256269,HMBS
-0.06182227,0.837988208,ENSG00000256293,NA
-0.492007791,0.148523062,ENSG00000256294,ZNF225
0.077776994,0.53036043,ENSG00000256338,NA
0.08629719,0.885138753,ENSG00000256350,NA
-0.691231024,4.47E-08,ENSG00000256356,NA
-0.582057044,0.123063584,ENSG00000256385,NA
0.314332199,0.016916226,ENSG00000256393,NA
0.426815613,0.410173113,ENSG00000256464,NA
-0.149004295,0.66050133,ENSG00000256525,POLG2
-0.042165699,0.772764581,ENSG00000256537,SMIM10L1
0.840647821,0.010145498,ENSG00000256594,LOC374443
-0.891579603,0.023320366,ENSG00000256616,NA
0.625335892,0.019525811,ENSG00000256618,MTRNR2L1
0.668598391,0.040202395,ENSG00000256625,NA
0.048477019,0.939397586,ENSG00000256628,ZBTB11-AS1
-0.3007957,0.034548143,ENSG00000256663,NA
-1.643818144,0.001856459,ENSG00000256667,NA
-0.475171071,0.213707381,ENSG00000256683,ZNF350
0.162095934,0.622099194,ENSG00000256709,NA
0.367541653,0.380590264,ENSG00000256737,NA
0.066574372,0.671898097,ENSG00000256745,NA
-0.472233863,0.163280263,ENSG00000256771,ZNF253
0.19409598,0.628419042,ENSG00000256799,NA
2.253151303,0.002130208,ENSG00000256806,C17orf100
-0.007375015,0.9879579,ENSG00000256843,NA
-0.063823352,0.749581936,ENSG00000256849,NA
-0.137190996,0.789225894,ENSG00000256896,NA
0.209023757,0.571715299,ENSG00000256898,NA
-0.064314175,0.80867627,ENSG00000256968,NA
-1.39387426,0.011046565,ENSG00000256975,NA
0.110748456,0.740830915,ENSG00000256977,LIMS3
0.740752541,0.039772515,ENSG00000257027,NA
0.704661969,0.155982519,ENSG00000257038,LOC100287837
0.867250723,0.000340478,ENSG00000257043,NA
-0.159927047,0.432999433,ENSG00000257074,NA
-0.447896071,0.029332427,ENSG00000257093,DENND11
0.247130335,0.048546843,ENSG00000257103,LSM14A
0.313857866,0.287952489,ENSG00000257122,NA
-0.24767395,0.39241624,ENSG00000257150,PGAM1P5
-0.478965916,0.119719824,ENSG00000257167,TMPO-AS1
-0.082872092,0.660650597,ENSG00000257175,NA
0.029903533,0.839845243,ENSG00000257179,NA
-0.470209077,0.038480043,ENSG00000257195,NA
-0.194112586,0.356173479,ENSG00000257199,NA
0.209964054,0.222813373,ENSG00000257207,NA
-0.01894754,0.911396567,ENSG00000257218,GATC
1.10892922,1.77E-07,ENSG00000257219,LNCOG
-0.368388454,0.050567021,ENSG00000257267,ZNF271P
0.031309898,0.947650316,ENSG00000257298,NA
-0.512587019,0.277226207,ENSG00000257302,NA
0.016649442,0.944983079,ENSG00000257307,NA
-0.957020307,5.23E-08,ENSG00000257315,ZBED6
-0.313691413,0.520449684,ENSG00000257316,NA
-0.424228625,0.288171537,ENSG00000257331,NA
-0.342766745,0.491513329,ENSG00000257335,MGAM
0.037167291,0.951113929,ENSG00000257337,LOC283335
-0.128142667,0.71235828,ENSG00000257354,NA
-0.201763021,0.247086084,ENSG00000257365,FNTB
-0.474902825,0.216964353,ENSG00000257376,NA
-0.161943878,0.523026614,ENSG00000257511,NA
-0.209113514,0.55914469,ENSG00000257513,NA
0.285266187,0.605743814,ENSG00000257557,NA
-0.191418115,0.44317545,ENSG00000257564,NA
0.091676963,0.509014012,ENSG00000257576,NA
-0.293766155,0.636935969,ENSG00000257599,OVCH1-AS1
0.527350287,0.230899982,ENSG00000257605,NA
0.383717356,0.359103506,ENSG00000257616,NA
-0.176427762,0.306267535,ENSG00000257621,PSMA3-AS1
0.455801204,0.039948256,ENSG00000257674,NA
0.354218894,0.437399657,ENSG00000257675,NA
-0.288871327,0.37177081,ENSG00000257698,GIHCG
0.650038408,2.59E-05,ENSG00000257704,INAFM1
-0.171196325,0.462443123,ENSG00000257727,CNPY2
0.028321532,0.951393615,ENSG00000257758,NA
-0.026469052,0.864467324,ENSG00000257773,NA
-0.173343244,0.19166247,ENSG00000257790,NA
-0.566853342,0.211601788,ENSG00000257813,NA
0.157960262,0.751006056,ENSG00000257846,NA
0.356698674,0.036962806,ENSG00000257851,NA
-0.038711211,0.849450987,ENSG00000257884,NA
-0.227686095,0.381396763,ENSG00000257907,NA
-0.009127287,0.939655015,ENSG00000257923,CUX1
0.315694139,0.484886118,ENSG00000257954,NA
0.193934346,0.565065967,ENSG00000257956,NA
-0.094074117,0.747455065,ENSG00000257976,NA
-0.103351678,0.50050561,ENSG00000258011,NA
-0.968077569,0.043537372,ENSG00000258012,NA
-0.236691532,0.512170788,ENSG00000258016,NA
-0.261685651,0.559939665,ENSG00000258021,NA
-1.274559841,0.046364878,ENSG00000258027,NA
-0.067335891,0.886841023,ENSG00000258033,NA
0.333394724,0.440461087,ENSG00000258056,LOC105369779
-0.211284776,0.659560667,ENSG00000258072,NA
-0.371747678,0.180091135,ENSG00000258090,NA
0.214217869,0.239975071,ENSG00000258102,MAP1LC3B2
0.458066864,0.240662242,ENSG00000258128,NA
-0.233497987,0.340716534,ENSG00000258153,NA
-0.798541325,0.013394496,ENSG00000258179,NA
-0.692854197,0.158832139,ENSG00000258199,NA
0.508122977,0.220115185,ENSG00000258204,NA
0.008755571,0.987953328,ENSG00000258245,NA
-0.365179016,0.348815491,ENSG00000258282,NA
0.050020427,0.789502944,ENSG00000258289,CHURC1
0.539422484,0.162153554,ENSG00000258297,NA
0.141328041,0.605863161,ENSG00000258357,NA
-0.130019442,0.565972372,ENSG00000258397,NA
-0.486616345,0.341748147,ENSG00000258399,NA
-0.46758042,0.399193624,ENSG00000258405,ZNF578
-0.191050289,0.397439465,ENSG00000258427,NA
0.548483727,0.035887032,ENSG00000258429,PDF
-0.872902297,0.000888653,ENSG00000258441,LINC00641
-0.170695489,0.701992686,ENSG00000258445,NA
0.244876542,0.427157087,ENSG00000258469,NA
-0.054035309,0.688670808,ENSG00000258477,NA
1.996216341,0.000136054,ENSG00000258500,NA
-0.276047684,0.615987787,ENSG00000258501,NA
1.535295267,0.000201207,ENSG00000258550,NA
0.21920655,0.717950781,ENSG00000258568,NA
0.333232985,0.45824906,ENSG00000258581,NA
-0.747613708,0.007465478,ENSG00000258605,NA
0.0107975,0.972231163,ENSG00000258608,NA
0.552333696,0.168382729,ENSG00000258628,NA
-0.085680514,0.712739811,ENSG00000258634,NA
0.006513174,0.981344103,ENSG00000258645,NA
0.689929083,0.003671218,ENSG00000258684,NA
-0.792067011,0.204635427,ENSG00000258701,LINC00638
-0.772875291,0.229255221,ENSG00000258734,NA
0.260423936,0.614609234,ENSG00000258738,LOC112268124
-0.236897972,0.297557931,ENSG00000258741,NA
-0.070445606,0.903972721,ENSG00000258758,NA
0.205955589,0.333192901,ENSG00000258759,NA
-0.070511521,0.882164432,ENSG00000258769,NA
-0.094132161,0.666079546,ENSG00000258771,NA
1.241256543,0.000368275,ENSG00000258778,NA
0.545240075,0.020677695,ENSG00000258780,NA
0.180230211,0.653946059,ENSG00000258839,MC1R
-0.341581339,0.533644689,ENSG00000258841,NA
-0.332864326,0.464147221,ENSG00000258846,NA
-0.294562467,0.152462939,ENSG00000258890,CEP95
-0.351394781,0.286453799,ENSG00000258893,NA
-0.163070186,0.671945535,ENSG00000258895,NA
-0.202934374,0.630856379,ENSG00000258900,NA
0.215436538,0.214273785,ENSG00000258925,NA
0.723517759,0.117374506,ENSG00000258947,TUBB3
0.092298163,0.545744168,ENSG00000258960,NA
0.526403111,0.262340632,ENSG00000258965,NA
-0.514290603,0.320401731,ENSG00000258981,NA
-1.03258821,0.100606436,ENSG00000258997,NA
-0.007190934,0.989498866,ENSG00000259000,NA
0.03762775,0.843652403,ENSG00000259010,NA
-0.183016096,0.239318791,ENSG00000259020,NA
1.052151484,0.00171722,ENSG00000259022,NA
0.487370997,0.018684827,ENSG00000259032,NA
0.2707561,0.370925263,ENSG00000259045,NA
0.003626074,0.987311667,ENSG00000259051,NA
-0.576131301,0.324171945,ENSG00000259078,NA
-0.425962479,0.084377801,ENSG00000259086,NA
-0.323802281,0.593635048,ENSG00000259090,NA
-0.129347612,0.586761148,ENSG00000259091,LINC00517
0.243897316,0.502262213,ENSG00000259093,LOC105370531
-0.705710264,0.067213678,ENSG00000259096,NA
0.536768536,0.283544581,ENSG00000259102,NA
-0.351335699,0.147350808,ENSG00000259105,NA
0.112120324,0.582753295,ENSG00000259137,NA
-0.556912706,0.146901235,ENSG00000259144,NA
0.466932419,0.26300985,ENSG00000259165,NA
0.014112336,0.955781609,ENSG00000259169,NA
2.93755779,2.46E-05,ENSG00000259200,LOC105370802
-0.133237143,0.542778222,ENSG00000259207,ITGB3
-0.536129128,0.406468716,ENSG00000259216,NA
-0.126447108,0.819177201,ENSG00000259228,NA
-0.873003574,0.192734512,ENSG00000259259,NA
-0.604861194,0.195514721,ENSG00000259291,ZNF710-AS1
-0.121772494,0.449069378,ENSG00000259295,NA
-0.312323046,0.433527166,ENSG00000259299,NA
-0.55433011,0.047039495,ENSG00000259318,NA
-0.808049881,0.005496273,ENSG00000259330,INAFM2
-1.247418476,0.000206409,ENSG00000259358,NA
-0.337390289,0.572713505,ENSG00000259363,NA
0.278014093,0.594340059,ENSG00000259366,NA
-0.258338957,0.602183962,ENSG00000259369,NA
0.901197252,0.018067074,ENSG00000259370,LOC105370854
-0.259588262,0.372534433,ENSG00000259388,NA
0.276725319,0.088602497,ENSG00000259394,NA
-0.038734257,0.917526229,ENSG00000259397,NA
0.389135462,0.14333417,ENSG00000259404,NA
0.638664808,0.30982866,ENSG00000259414,NA
0.089724806,0.603181219,ENSG00000259419,NA
-0.342643687,0.32719912,ENSG00000259426,LOC145694
0.732036407,0.219403247,ENSG00000259429,NA
-0.096906222,0.817253197,ENSG00000259431,THTPA
-0.568471361,0.297848532,ENSG00000259450,NA
0.000159458,0.999739932,ENSG00000259466,NA
-0.193321149,0.530890223,ENSG00000259479,SORD2P
-0.584893985,0.026249787,ENSG00000259493,NA
0.005497149,0.987544002,ENSG00000259494,MRPL46
-0.599715068,0.009477171,ENSG00000259498,NA
-0.153304665,0.605145405,ENSG00000259516,ANP32AP1
1.381056671,0.015414929,ENSG00000259518,LINC01583
0.932172308,0.009994468,ENSG00000259519,NA
-0.024808655,0.934613089,ENSG00000259531,NA
1.23786345,0.015118397,ENSG00000259570,NA
-0.558324733,0.112471699,ENSG00000259581,NA
0.382022651,0.324103139,ENSG00000259585,NA
0.04199296,0.896624137,ENSG00000259592,NA
0.11821179,0.390822469,ENSG00000259612,NA
-0.042853223,0.875191604,ENSG00000259623,NA
-0.183899793,0.649298767,ENSG00000259642,NA
-1.368722694,0.274355996,ENSG00000259660,NA
-0.513603177,0.384872901,ENSG00000259673,IQCH-AS1
-0.387065965,0.1686823,ENSG00000259686,NA
0.20262713,0.330311814,ENSG00000259699,NA
0.095550415,0.863474153,ENSG00000259705,NA
0.795813999,2.50E-07,ENSG00000259706,HSP90B2P
0.003459445,0.995156064,ENSG00000259707,NA
0.293330023,0.194500303,ENSG00000259721,LOC100131315
-0.352197616,0.055923719,ENSG00000259726,NA
-0.352491276,0.176137898,ENSG00000259746,NA
-0.117672267,0.799128647,ENSG00000259749,NA
0.138651882,0.795243756,ENSG00000259750,NA
-0.938949373,0.00141519,ENSG00000259751,NA
-0.115944328,0.717923972,ENSG00000259768,NA
0.09205637,0.545198899,ENSG00000259781,NA
0.427181748,0.004581047,ENSG00000259790,NA
-1.565137159,0.001783044,ENSG00000259820,NA
-0.922634206,0.090725169,ENSG00000259828,NA
0.001426655,0.996331773,ENSG00000259838,NA
0.027659954,0.934585483,ENSG00000259845,NA
-0.133172959,0.523022641,ENSG00000259856,NA
0.595941693,0.041478803,ENSG00000259863,NA
-0.35500807,0.439602604,ENSG00000259865,NA
1.131456673,0.05435385,ENSG00000259877,NA
-0.369386616,0.504132548,ENSG00000259891,NA
0.723225765,0.062135178,ENSG00000259892,NA
-0.589178429,0.060973639,ENSG00000259904,NA
0.172523189,0.154639139,ENSG00000259917,NA
-1.243071818,0.042320299,ENSG00000259918,NA
-0.145907841,0.612365343,ENSG00000259924,NA
-0.087783621,0.882167375,ENSG00000259943,NA
-0.208730876,0.099748742,ENSG00000259956,RBM15B
-0.006755481,0.985026205,ENSG00000259959,NA
-0.324938975,0.582592355,ENSG00000259972,NA
-0.41973575,0.214460487,ENSG00000259976,NA
-0.052548529,0.895369825,ENSG00000259993,NA
-0.535898701,0.350384223,ENSG00000259994,NA
0.304433657,0.304451349,ENSG00000260001,TGFBR3L
0.905809049,0.000463479,ENSG00000260017,NA
0.161260521,0.684460491,ENSG00000260025,NA
-0.499501508,0.395983968,ENSG00000260031,NA
-0.194475912,0.064943578,ENSG00000260032,NORAD
-0.12981232,0.54721927,ENSG00000260047,NA
-0.780096102,0.053281811,ENSG00000260053,NA
-0.134298282,0.346516565,ENSG00000260075,NA
-0.577756149,0.33401674,ENSG00000260078,LOC643802
-0.585080875,0.356970408,ENSG00000260087,NA
-0.27389717,0.615928646,ENSG00000260091,NA
-0.556970407,0.006423129,ENSG00000260097,SPDYE6
-0.871933217,0.115860262,ENSG00000260114,NA
-0.222522131,0.577159222,ENSG00000260121,NA
-0.5799427,1.64E-05,ENSG00000260139,NA
-0.33046792,0.146588798,ENSG00000260174,NA
0.927876333,0.015272375,ENSG00000260176,NA
0.177778727,0.60856625,ENSG00000260196,NA
0.018483394,0.962798153,ENSG00000260211,NA
1.019101322,0.100333555,ENSG00000260219,CD2BP2-DT
0.112886356,0.750909922,ENSG00000260229,NA
0.931557906,0.142055443,ENSG00000260231,KDM7A-DT
0.905612514,0.068509048,ENSG00000260236,NA
-1.135750475,0.015442772,ENSG00000260257,NA
0.35532632,0.562385456,ENSG00000260259,LINC02166
-0.373752234,0.468392676,ENSG00000260260,SNHG19
-0.272661974,0.548334381,ENSG00000260261,NA
0.475606491,0.051867594,ENSG00000260266,PPIAP46
-0.125535281,0.706093967,ENSG00000260267,NA
-0.608230537,0.238178855,ENSG00000260280,SLX1B-SULT1A4
0.089524753,0.854427811,ENSG00000260287,TBC1D3G
-0.100352292,0.449205245,ENSG00000260290,NA
-0.473794969,0.031689754,ENSG00000260326,NA
-0.205033668,0.612529581,ENSG00000260382,NA
0.126709194,0.553638978,ENSG00000260389,WBP11P1
0.101479383,0.723157548,ENSG00000260404,NA
-0.178599627,0.711082189,ENSG00000260428,SCX
0.09786244,0.77425844,ENSG00000260447,NA
-0.328090127,0.134761054,ENSG00000260490,NA
-0.407555993,0.395088448,ENSG00000260494,NA
1.379162964,0.005482361,ENSG00000260511,NA
0.366795447,0.160469629,ENSG00000260518,NA
0.392234953,0.146703847,ENSG00000260521,NA
0.06246399,0.869461463,ENSG00000260528,NA
-0.33566053,0.160318551,ENSG00000260565,NA
-1.341542536,0.036487593,ENSG00000260578,NA
-0.248983624,0.594940545,ENSG00000260597,NA
-0.309323381,0.503886102,ENSG00000260602,NA
-0.865118958,0.000140963,ENSG00000260604,NA
-0.572635217,0.285906181,ENSG00000260615,NA
0.58409395,0.000328239,ENSG00000260628,NA
0.519995968,0.109297843,ENSG00000260630,SNAI3-AS1
0.846484958,0.015399848,ENSG00000260641,NA
-0.300358546,0.260810983,ENSG00000260644,NA
-0.059770678,0.847581236,ENSG00000260668,NA
0.771889513,0.028038821,ENSG00000260689,NA
0.06581862,0.857666951,ENSG00000260690,NA
1.193904571,6.65E-05,ENSG00000260727,NA
-0.078738867,0.69340881,ENSG00000260747,NA
-0.217777228,0.594822657,ENSG00000260750,LOC101928737
-0.033190239,0.927115029,ENSG00000260766,NA
0.081839048,0.531675764,ENSG00000260781,NA
-0.621996074,0.002556858,ENSG00000260804,LINC01963
0.03029647,0.892172078,ENSG00000260809,NA
-0.797764375,0.005007492,ENSG00000260841,NA
0.307385187,0.218656923,ENSG00000260852,FBXL19-AS1
